0,8229.850604433695
1,97924.90514703348
2,85896.61319912266
3,45347.90501578011
4,38680.404364109425
5,8201.364824351951
6,65486.031850573934
7,62471.76295746734
8,28116.563853043386
9,26017.48262802269
10,88706.63039691975
11,101147.35645335536
12,51022.418691272745
13,28558.980964474933
14,49935.14798026666
15,40692.457102251115
16,63659.73140315112
17,46521.167844774944
18,58571.39479659878
19,58773.17914326568
20,76581.91500205325
21,27212.71967911041
22,41197.10248266585
23,30791.553272060486
24,26009.325189446467
25,23333.47474809185
26,38782.67028678406
27,87169.3284498635
28,16189.811348683088
29,24319.634034799063
30,67850.19998531655
31,30626.185270119702
32,51721.2952916697
33,250008.47673353524
34,64654.69046203375
35,68969.40462547213
36,12611.031254713173
37,42373.42135089767
38,99849.62591412518
39,74741.18017291315
40,240555.0850625009
41,26985.071989674107
42,90815.59465316556
43,141295.3835315037
44,6875.541912244178
45,38724.32116023008
46,78832.10724031681
47,65248.28855813127
48,41832.48415434563
49,21503.36381813254
50,23973.195106519677
51,34445.58980141639
52,30594.262321464783
53,76284.792202107
54,30868.218729378015
55,30812.05221974724
56,46144.792882867136
57,83242.31359208854
58,63024.64127956916
59,117864.9083883134
60,42455.9561207752
61,62039.34250586932
62,28697.073158314393
63,63527.99102517514
64,54355.6107189537
65,22048.14575883939
66,44908.798453155054
67,24351.318701869077
68,49715.179316053254
69,27590.845289135355
70,45112.451182196484
71,43562.48921546005
72,66753.6722299524
73,49694.535996935796
74,1016.9644027451211
75,160637.40318442966
76,95886.80262960686
77,66444.35012946269
78,66531.09583781488
79,131464.5113581063
80,66127.71785914393
81,129706.65781160102
82,32593.03418601623
83,38991.77481013341
84,24496.382067059683
85,26031.44879841547
86,134204.55132968916
87,15280.695919950715
88,86018.35069114568
89,6239.775579346633
90,48036.82675877519
91,33343.74568241555
92,54382.173022177296
93,33784.55975722683
94,35411.02378678751
95,60287.21069029431
96,42878.58529602359
97,20801.702076567322
98,15947.913867250381
99,225706.1715428544
100,206860.8108613156
101,160795.76724396605
102,49529.6869438043
103,16690.196534294555
104,29623.150720549354
105,179861.68576209867
106,63506.27879139804
107,35144.39109487696
108,154999.36650547772
109,109205.09969200472
110,66614.57395378669
111,47566.31044391741
112,28699.384411776842
113,40957.03733333073
114,51972.874214880765
115,5358.77900419449
116,71494.81144197968
117,55668.54902896508
118,50864.06691325412
119,27466.853561876796
120,42301.0041486125
121,41353.55036798548
122,63479.492152717736
123,39500.38972706163
124,10337.405416344545
125,41356.42024781763
126,50445.49121239083
127,60246.12212711619
128,77169.71324915967
129,154448.52215863022
130,50622.26533565833
131,53037.98474857841
132,12918.60196687952
133,115870.37148638027
134,22463.20659913426
135,37982.299100278935
136,164335.99461053454
137,211595.62462367342
138,196955.41581671333
139,39095.05505346438
140,14892.11412359352
141,50700.57749520215
142,32231.108780896313
143,5169.070713887798
144,143820.4671470532
145,6318.114401802333
146,151869.2664618771
147,42647.74947604811
148,2597.807117450444
149,8122.5073696486725
150,123280.60344121573
151,144474.031462957
152,45289.9736560197
153,21210.513276472706
154,53147.12949283851
155,46084.373425385165
156,43801.57674738922
157,51916.153149504
158,6275.430058246336
159,16950.953430369307
160,275692.63946497167
161,90795.56255013707
162,47580.60088291113
163,7489.719999349762
164,51120.37153029419
165,69494.88803074407
166,12524.106421857627
167,78563.52607808933
168,44472.96963265549
169,56315.689186867945
170,150166.09746809627
171,105526.59226350026
172,164963.91960410454
173,117929.82438801785
174,175463.86684683073
175,11970.33075339957
176,88641.2041658626
177,28530.778715274977
178,3068.5252748265643
179,106038.85839986084
180,81679.10417438373
181,10979.403052576145
182,25792.411787965106
183,9221.406604645075
184,76363.10381606496
185,20882.6253181911
186,18752.227751205246
187,80082.0323005103
188,34759.487272373924
189,37900.51949567977
190,59307.03157094494
191,3277.1516906022475
192,119109.37972695814
193,111011.6310508112
194,171944.19128561643
195,47353.08894981931
196,57843.894485181634
197,18789.12524800384
198,40977.146727063206
199,145623.746182435
200,53820.12828142402
201,1519.193798086831
202,40100.3220162024
203,77805.9660912262
204,11888.618861663792
205,6114.1399875418665
206,33070.99617253499
207,87429.31580058926
208,10200.14539476835
209,14730.546200375324
210,64401.46937135953
211,52248.18287361348
212,56123.895076104636
213,6743.3072479064695
214,8542.481295819689
215,60585.82981437869
216,35607.61383775479
217,116539.2655453477
218,37998.9498639282
219,118681.45948843335
220,14145.028397323964
221,58167.8984904439
222,36127.17066725882
223,44860.90241493709
224,36703.74215817059
225,58611.41664065258
226,71729.72457755645
227,55072.526081508346
228,117801.59932414774
229,60237.55752660845
230,96177.19200575326
231,12912.79118207367
232,42579.546997903155
233,2916.0088331304246
234,54317.98825187659
235,51313.40452230695
236,49691.74593789155
237,38134.68678055401
238,24533.581551478936
239,36719.5688758141
240,87385.31409391407
241,69672.95698644775
242,12439.6421828215
243,95392.2702946924
244,33401.27229801532
245,56823.41466123515
246,51550.11212225056
247,40947.865156533924
248,41076.55984604408
249,61546.11877317459
250,45861.708555981524
251,192403.24588493153
252,201148.174581367
253,50591.53462266913
254,39822.82199596947
255,47633.670887614964
256,109077.89355687072
257,58574.174931650785
258,35726.555658726684
259,42750.64534640931
260,4572.737912051058
261,43913.64887931202
262,96019.52922766792
263,35654.04898737237
264,47998.54701913183
265,32995.59798821336
266,24364.934371728938
267,104752.20942509171
268,51236.51265409298
269,56977.11120984601
270,34431.74186552496
271,58064.48164522951
272,37546.36753437641
273,204308.69653506373
274,27147.395450007436
275,62962.60112320022
276,66068.37526267818
277,22354.563609161396
278,77931.80056037512
279,49598.77177828435
280,48438.71670746497
281,26900.304777259367
282,10377.630435723417
283,63095.4516652888
284,68547.18259857202
285,170581.37351272476
286,4146.038797961887
287,4320.096583125849
288,61252.93955465659
289,36270.23432871609
290,55033.874060653354
291,97889.77756145835
292,2860.6355076712334
293,33735.654411289004
294,91631.05236799426
295,108631.76233466802
296,78912.97884397965
297,49570.67329685393
298,4694.806370647008
299,93481.7949077504
300,4719.9272367831045
301,70987.02371833845
302,82383.36262524169
303,46690.33381501966
304,5623.6533612735575
305,8526.199476976024
306,69122.66719838709
307,95237.9048557692
308,125781.66521939098
309,64566.794119079386
310,45220.090602165365
311,43161.430461071584
312,46205.403862598614
313,31016.20766522252
314,45068.20028833022
315,51972.62023211439
316,44569.165487812206
317,40111.01171884043
318,35751.8984672851
319,27346.37424882836
320,35977.950556640964
321,46755.80259205642
322,129136.01074766954
323,78124.83918699817
324,225329.49468534897
325,94792.11606010648
326,41133.82272962974
327,5030.860753874903
328,37996.87972374033
329,43575.700477291735
330,13793.217650440249
331,20401.617413973403
332,36993.35530259814
333,4541.029836263572
334,140901.55221623994
335,23366.937581501883
336,96173.20952598107
337,83406.87368479455
338,24765.80024503269
339,10428.940725041339
340,59412.512004827564
341,10024.476113323979
342,86288.97397557247
343,49533.11647290608
344,16551.94555399571
345,75835.55503941872
346,112656.31334491569
347,35518.49547196308
348,7737.736257438374
349,20172.18769681909
350,29451.620856489226
351,238035.6579201744
352,35183.44240073157
353,52396.38432677062
354,27869.37870230908
355,60091.38610322626
356,157407.97701703233
357,8751.40028504497
358,8431.562203327789
359,52983.073333200744
360,43617.20118129907
361,88461.39728941474
362,7401.650015248511
363,53478.553265901064
364,17953.01266743254
365,15403.363312707625
366,47213.33731865387
367,23267.09292909361
368,148399.13459831785
369,11686.522022816122
370,42577.06358011515
371,47219.908614704174
372,53112.138859769766
373,30570.682362773292
374,101227.55814477833
375,40303.08900067452
376,56218.65813969191
377,121375.54825718635
378,165192.91214387564
379,49761.03882537278
380,46748.81442013716
381,32581.15418659894
382,73217.82314160082
383,4809.215692194061
384,155879.13347269385
385,14716.2381855617
386,9071.920733884297
387,77454.75010978595
388,52960.578300697714
389,6782.467661446734
390,28281.371614924734
391,64711.077677718495
392,93362.43332518726
393,7437.006534590559
394,87062.92528274802
395,72512.47227056534
396,7216.005544665117
397,118261.86230627059
398,4536.559339132255
399,58310.005604572536
400,37136.58757389267
401,52061.16862351535
402,15751.639777978055
403,42709.85347035948
404,60704.40682836169
405,68278.67762027515
406,21779.638752977997
407,48892.75545973537
408,204572.85953810572
409,58686.54249958023
410,26775.32745855061
411,39093.77651509776
412,55501.912835843665
413,187455.71424309295
414,5090.383324764111
415,16264.327983477866
416,33450.39202081309
417,58591.26431810334
418,124163.59224777258
419,40331.870341521135
420,67407.56587443249
421,93117.88865144335
422,51348.70082261115
423,33700.87163914893
424,36569.15497900444
425,31336.523113076702
426,63654.099514684145
427,42018.06090040145
428,64356.316623759456
429,28338.489921720946
430,26110.192582303
431,23517.689556088102
432,237162.18813295616
433,123878.45060320392
434,39094.82719065169
435,20886.488300171557
436,121904.70655193838
437,50433.72880117306
438,109074.9330700817
439,12623.471504401366
440,4292.004337222643
441,76275.6882685594
442,9542.51637826308
443,84536.74188991109
444,71957.19336550454
445,40293.39464539919
446,46074.63126760925
447,53607.957231449
448,2914.147332838937
449,29620.35146366028
450,34758.33252873429
451,17334.803941060552
452,103717.31568830229
453,199639.67519383185
